llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
anthropic/claude-sonnet-4-6@default,Midcentury_1448,0,0,NYT,1992,1409,1409,1409,0,single_long_control,,,single_control,0,1.0,0.0,0.72,"it was 'unlikely' the bank would be able to meet the new, more stringent Federal requirements for capital reserve, which is the cash cushion against losses. If GlenFed fails to meet the new standard, it could be required to submit a capital plan to regulators or consent to other regulatory action.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_1448,0,0,NYT,1992,1409,1409,1409,0,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.82,"the company said it was 'unlikely' the bank would be able to meet the new, more stringent Federal requirements for capital reserve... If GlenFed fails to meet the new standard, it could be required to submit a capital plan to regulators or consent to other regulatory action.",0,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_1448,0,0,NYT,1992,1409,1409,1409,0,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.75,"the company said it was 'unlikely' the bank would be able to meet the new, more stringent Federal requirements for capital reserve... If GlenFed fails to meet the new standard, it could be required to submit a capital plan to regulators or consent to other regulatory action.",0,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1898,0,0,MIHB,1998,5645,5645,4989,1,single_focus,,,single,0,0.0,1.0,0.85,"Nationally and locally, experts are divided over whether the market is experiencing a one-time correction or caught in the throes of something far more severe.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1898,0,0,MIHB,1998,5645,5645,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.85,No one really knows what's going to happen in the next few months. The market could turn to bear or a roaring bull.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1898,0,0,MIHB,1998,5645,5645,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.85,No one really knows what's going to happen in the next few months. The market could turn to bear or a roaring bull.,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1898,0,0,MIHB,1998,5645,5645,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.85,No one really knows what's going to happen in the next few months. The market could turn to bear or a roaring bull.,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_125,1,0,NYT,2001,7335,7335,4989,1,single_focus,,,single,0,1.0,1.0,0.7,"The gains followed President Bush's calling on Congress to approve $60 billion in tax cuts to buttress the economy... The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled airline industry, even allowing it to use government-backed loans to underwrite mergers if it sees fit.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_125,1,0,NYT,2001,7335,7335,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.7,"The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled airline industry, even allowing it to use government-backed loans to underwrite mergers if it sees fit.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_125,1,0,NYT,2001,7335,7335,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.72,"The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled airline industry, even allowing it to use government-backed loans to underwrite mergers if it sees fit.",1,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_125,1,0,NYT,2001,7335,7335,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,"The Bush administration issued rules giving a special emergency board led by Alan Greenspan wide discretion to support the troubled airline industry, even allowing it to use government-backed loans to underwrite mergers if it sees fit.",1,1,ok,5,1.0,0.4,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_32,1,1,DMNB,2003,12897,12897,4989,1,single_focus,,,single,0,0.0,0.0,0.85,It had to postpone plans for a public offering of Britain's yellow pages when financial markets turned sour over Enron Corp. and Iraq.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_32,1,1,DMNB,2003,12897,12897,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.85,"After more than $1 billion in late 1990s investments in telecommunications companies, Internet start-ups and movie theaters went bust, Mr. Hicks and his partners decreed in 2000 that the firm would clean up its act - and refurbish its reputation - with a back-to-basics strategy.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_32,1,1,DMNB,2003,12897,12897,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.85,The real question is how they're going to do in the investments they've done in the past few years. I don't think anyone knows that.,1,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
anthropic/claude-sonnet-4-6@default,Current_32,1,1,DMNB,2003,12897,12897,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.85,The real question is how they're going to do in the investments they've done in the past few years. I don't think anyone knows that.,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_7951,0,0,NYT,1994,6309,6309,4989,1,single_focus,,,single,0,0.0,1.0,0.98,what will become of it now? Can a publication so identified with one person survive after the person has left?,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_7951,0,0,NYT,1994,6309,6309,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.98,Can a publication so identified with one person survive after the person has left?,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_7951,0,0,NYT,1994,6309,6309,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.97,Can a publication so identified with one person survive after the person has left?,1,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
anthropic/claude-sonnet-4-6@default,Midcentury_7951,0,0,NYT,1994,6309,6309,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.97,Can a publication so identified with one person survive after the person has left?,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_523,1,1,NYT,2010,4701,4701,4701,0,single_focus,,,single,0,1.0,1.0,0.82,"The immediate cause of that decline was the plan for a so-called 'super tax' of 40 percent on mining profits. This was the subject of a barrage of attacks from mining companies that put projects on hold and accused the government of undermining Australia and its currency, driving investors to other mineral-rich nations.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_523,1,1,NYT,2010,4701,4701,4701,0,single_long_control,,,single_control,0,1.0,1.0,0.85,"The immediate cause of that decline was the plan for a so-called 'super tax' of 40 percent on mining profits. This was the subject of a barrage of attacks from mining companies that put projects on hold and accused the government of undermining Australia and its currency, driving investors to other mineral-rich nations.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_523,1,1,NYT,2010,4701,4701,4701,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.82,"The immediate cause of that decline was the plan for a so-called 'super tax' of 40 percent on mining profits. This was the subject of a barrage of attacks from mining companies that put projects on hold and accused the government of undermining Australia and its currency, driving investors to other mineral-rich nations.",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_523,1,1,NYT,2010,4701,4701,4701,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.82,"The immediate cause of that decline was the plan for a so-called 'super tax' of 40 percent on mining profits. This was the subject of a barrage of attacks from mining companies that put projects on hold and accused the government of undermining Australia and its currency, driving investors to other mineral-rich nations.",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1945,0,0,LAT,2011,9505,9505,4989,1,single_focus,,,single,0,1.0,0.0,0.72,"He pushed administration energy policies designed to boost automobile fuel efficiency and subsidize electric vehicles, saying they would lead to new manufacturing jobs and wean the U.S. off imported oil.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1945,0,0,LAT,2011,9505,9505,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.72,"He pushed administration energy policies designed to btost automobile fuel efficiency and subsidize electric vehicles, saying they would lead to new manufacturing jobs and wean the is.S. off imported oil.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1945,0,0,LAT,2011,9505,9505,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,"He pushed administration energy policies designed to boost automobile fuel efficiency and subsidize electric vehicles, saying they would lead to new manufacturing jobs and wean the U.S. off imported oil.",0,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1945,0,0,LAT,2011,9505,9505,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.72,"He pushed administration energy policies designed to btost automobile fuel efficiency and subsidize electric vehicles, saying they would lead to new manufacturing jobs and wean the is.S. off imported oil.",1,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_199,1,1,SFC,2009,3897,3897,3897,0,single_focus,,,single,0,0.0,0.0,0.85,uncertainty has been building in how earnings will play out over the next four weeks,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_199,1,1,SFC,2009,3897,3897,3897,0,single_long_control,,,single_control,0,0.0,0.0,0.85,uncertainty has been building in how earnings will play out over the next four weeks,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_199,1,1,SFC,2009,3897,3897,3897,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.85,"Over the last couple of weeks, uncertainty has been building in how earnings will play out over the next four weeks",1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_199,1,1,SFC,2009,3897,3897,3897,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.92,uncertainty has been building in how earnings will play out over the next four weeks,1,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,NYT,1988,1230,1230,1230,0,single_focus,,,single,0,1.0,1.0,0.82,"his executive budget for the 1989 fiscal year, to be proposed May 9, would contain no money to restore $221 million in already announced service cuts",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,NYT,1988,1230,1230,1230,0,single_long_control,,,single_control,0,1.0,1.0,0.85,"the city's ''basic budget outltok remains unchanged'' from his gltomy preliminary predictions in February. He said his executive budget for the 1989 fiscal year, to be proposed May 9, would contain no money to restore $221 million in already announced service cuts.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,NYT,1988,1230,1230,1230,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.82,"noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations' that could be made 'if more resources become available before the close of the fiscal year'",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1857,1,0,NYT,1988,1230,1230,1230,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,"noting that economic conditions were still uncertain, said he had told his budget office to prepare a list of 'contingency service restorations' that could be made 'if more resources become available before the close of the fiscal year'",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_411,1,0,LAT,1993,9813,9813,4989,1,single_focus,,,single,0,1.0,1.0,0.92,they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_411,1,0,LAT,1993,9813,9813,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.93,they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it.,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_411,1,0,LAT,1993,9813,9813,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.92,they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it.,1,1,ok,5,1.0,0.6,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_411,1,0,LAT,1993,9813,9813,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.92,they are heading home today uncertain whether the Clinton Administration will obtain an agreement with strong enough anti-dumping provisions that they will be able to support it.,1,1,ok,5,1.0,0.6,1.0,1.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_689,0,0,LAT,2006,11815,11815,4989,1,single_focus,,,single,0,0.0,1.0,0.6,the bulk of the speech focused on domestic policies. [Vladimir V. Putin] called for wide-ranging measures to reverse Russia's sharp population decline,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_689,0,0,LAT,2006,11815,11815,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.7,"the bulk of the speech focused on domestic policies. [Vladimir V. Putin] called for wide-ranging measures to reverse Russia's sharp population decline, including giving nearly $10,000 to women who have a second child.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_689,0,0,LAT,2006,11815,11815,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.65,"the bulk of the speech focused on domestic policies. Putin called for wide-ranging measures to reverse Russia's sharp population decline, including giving nearly $10,000 to women who have a second child.",0,1,ok,0,0.0,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0,,0.0,1,0
anthropic/claude-sonnet-4-6@default,Current_689,0,0,LAT,2006,11815,11815,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.72,"the bulk of the speech focused on domestic policies. [Vladimir V. Putin] called for wide-ranging measures to reverse Russia's sharp population decline, including giving nearly $10,000 to women who have a second child.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1424,1,0,DMNB,2007,7837,7837,4989,1,single_focus,,,single,0,1.0,1.0,0.9,A provision in the national energy bill that has been stalled by Texas' two senators would probably boost the market for one of the state's fastest-growing sources of power: wind.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1424,1,0,DMNB,2007,7837,7837,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.92,"Republican Sens. Kay Bailey Hutchison and John Cornyn, who said they do not oppose a federal mandate for clean energy sources, have nevertheless blocked it by preventing the energy bill from going to a conference committee. They oppose separate provisions that would repeal tax incentives for oil and gas producers.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1424,1,0,DMNB,2007,7837,7837,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.92,"A provision in the national energy bill that has been stalled by Texas' two senators would probably boost the market for one of the state's fastest-growing sources of power: wind. The renewable electricity standard...would require that utilities obtain 15 percent of their power from wind, solar energy and other low- or zero-emission resources.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1424,1,0,DMNB,2007,7837,7837,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.92,Republican Sens. Kay Bailey Hutchison and John Cornyn...have nevertheless blocked it by preventing the energy bill from going to a conference committee. They oppose separate provisions that would repeal tax incentives for oil and gas producers.,0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,0.0,0.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1608,1,0,NYT,1989,1505,1505,1505,0,single_focus,,,single,0,0.0,0.0,0.85,"many Western governments, including the United States, remain wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions imposed years ago",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1608,1,0,NYT,1989,1505,1505,1505,0,single_long_control,,,single_control,0,0.0,0.0,0.82,"many Western governments, including the United States, remain wary of the depth of his commitment to withdraw support from terror groups and thus maintain embargoes and sanctions imposed years ago",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
